c.dogalize,p.system,p.android.chrome,p.android.gm,p.android.packageinstaller,mwra
0.944640839819826,0.3931815341745362,-1.7474901578812414,-0.3487661878010698,0.4630255593837768,0.0
1.0448548280199594,1.8908600366517072,-3.0720215042756185,-0.6928628430259018,0.9675801442696268,0.0
-0.3928626575223757,-1.5652629143760521,1.230465693901482,0.2034765951314356,0.9448323279486962,0.0
0.8751946835869582,-2.448453247801904,1.0948741374425215,-2.0207908994142585,0.1438804366727531,0.0
2.655766802322482,0.019170753617443116,-0.9397251499707758,-0.6238439481965895,0.6405258867472986,0.0
1.5500678854691283,-0.4145438212620653,0.21581851859801435,-1.4703878390337197,1.187322404715684,0.0
-0.19189906478663313,-2.0102719674957106,0.18093284779981647,1.0302206789002688,0.3200188630624256,1.0
2.0776182308914244,-0.9683230391110174,0.3741383415261107,-1.4910888014371109,0.6953353937323218,0.0
1.0859562744860485,-0.0676269045447167,-0.33385295147276084,-1.2177769630127442,1.3071174554469596,0.0
-2.7734120527779624,-1.4511557106256467,-2.7349990840449396,0.24578558588263433,-0.8536556494752843,1.0
-0.976665310313675,-0.12700109674189936,-1.39455262432416,0.3354093172099319,-0.40084747584413294,1.0
2.0521614179713232,-1.9034270899066454,-1.183607943926669,1.0049360982643627,0.5393416061400088,0.0
1.4822624841433907,-2.3199221514036865,0.2739019496225861,-0.4723155856673071,2.231347797939778,0.0
0.5830753938465052,-1.1259330418257834,-0.25093616854456907,-1.1262147132776663,1.874126615398714,0.0
-1.052305284404406,0.5419127026676827,1.7025954734465896,2.164728961845463,-1.6024421552276427,1.0
-0.057928673281671,-0.15738940463310463,-0.27612577447585646,-0.9383852376435882,0.48235416241823825,0.0
-0.8085619050591695,0.24307945583805965,1.3451730372480462,1.0417653986161894,-2.090230846491479,1.0
1.5688139257918428,-0.5434097908504608,0.6316858446522322,-1.0710757958979364,-0.04491887407057923,0.0
-0.46662690970317183,-1.3213058798670922,-0.6566012169712374,-0.8557124468922821,0.4814874903833092,0.0
-0.01358154007320807,-0.05153939973841372,-0.04025468509635586,0.02625574078241143,-0.02468742417639538,1.0
0.25207266495962843,0.03801062894572649,1.0409386982394562,0.18232827066294707,-0.9564603049683674,1.0
1.7287247559295267,-0.7192590314425961,0.5526494681189522,-1.7196875482345935,0.18069644522704073,0.0
-0.8933572848187725,-0.6086857787623452,0.6108129257214232,-0.4558029961653672,1.5809748327359654,0.0
-0.01358154007320807,-0.05153939973841372,-0.04025468509635586,0.02625574078241143,-0.02468742417639538,0.0
-0.38991882082560964,-0.23136089949906485,-0.632134577218763,-0.1140367396436416,0.4732002459071179,1.0
1.2219592256248977,-0.574946263375286,-0.9783818581788897,-1.0026962530294952,2.0770195700912826,0.0
-0.5230618635375963,-0.4083096530585193,0.8697743241137007,1.3221510025497305,-1.7996287627851006,1.0
0.9457478034449837,-1.386810607855635,0.8641171419959985,0.37498074057078046,0.1932475351134819,1.0
-0.01358154007320807,-0.05153939973841372,-0.04025468509635586,0.02625574078241143,-0.02468742417639538,1.0
-0.01358154007320807,-0.05153939973841372,-0.04025468509635586,0.02625574078241143,-0.02468742417639538,1.0
-0.01358154007320807,-0.05153939973841372,-0.04025468509635586,0.02625574078241143,-0.02468742417639538,1.0
-0.01358154007320807,-0.05153939973841372,-0.04025468509635586,0.02625574078241143,-0.02468742417639538,0.0
-0.01358154007320807,-0.05153939973841372,-0.04025468509635586,0.02625574078241143,-0.02468742417639538,1.0
0.7814990347505631,-0.05215223196822146,-0.11511857950456454,-2.594309860966476,0.1861469579837852,0.0
-0.01358154007320807,-0.05153939973841372,-0.04025468509635586,0.02625574078241143,-0.02468742417639538,1.0
0.5978494017545628,-2.0053898003811,-0.09264748401227199,-2.6396741889407314,2.289616821086952,0.0
-0.11168096899321198,-0.36052135856725626,1.7024603212267877,0.5830006823510429,0.2465882491602083,1.0
-0.46844508029315063,-0.012108118907032624,1.1231442304260437,-0.5740609080689907,1.960132597758528,0.0
-0.08857215158451091,1.6999202019433213,-0.7269131577241619,0.4920720143534388,-0.8112565689420489,1.0
-0.15357881103330548,1.1720394397351102,0.33626104002584417,0.8719386982570106,-0.8580615137699076,0.0
0.2807236617933454,-0.1461985048000431,0.6707192059744138,0.029987436998947667,1.4593576092056917,0.0
0.17233708024978828,1.0870146856364291,-1.2888207600813735,0.6931587271035191,0.41463875460098376,0.0
0.5433935708197289,1.043460135708054,-1.23835928729944,0.0630139392110931,0.5965093636856289,1.0
0.5632032112146108,-2.231957916137129,1.9634033915857545,-0.605737482112647,0.9775164038259467,0.0
-0.01358154007320807,-0.05153939973841372,-0.04025468509635586,0.02625574078241143,-0.02468742417639538,1.0
-0.01358154007320807,-0.05153939973841372,-0.04025468509635586,0.02625574078241143,-0.02468742417639538,1.0
-0.5397305520977377,0.32442109587172135,-1.0646607488237683,-1.436393249467409,0.9548234166761289,0.0
-0.6804206582342097,0.041784852601930676,-0.25391075949712977,-0.260377943337586,-0.921021907377848,1.0
-1.9091535207313874,1.3742244814071416,-1.1458439767640138,0.6589840706614501,-1.0021447674884427,1.0
-0.8948062623815758,-1.8127690519044986,0.5003908001286212,-1.337351174909023,0.7341571845383936,0.0
-2.0361395442289396,1.5752961637350573,-1.1499418451853034,0.8533161493115473,-1.7942142018241296,1.0
-0.36252028176397055,0.6754791896706103,-1.346488509175537,-0.9707214652820955,-0.006226865466263672,1.0
-1.857272248349928,1.8938521380855071,0.5932373471826601,1.638994977044765,0.5704790361989607,1.0
-0.13167173137069066,0.22888752822147498,1.9515525050438065,1.5053630257331112,0.006419049816667811,1.0
-1.7333935227904913,1.6376315453325319,-1.0781686363256813,1.2063295692653746,-1.0359711842916903,1.0
-0.01358154007320807,-0.05153939973841372,-0.04025468509635586,0.02625574078241143,-0.02468742417639538,1.0
1.191170444138493,-0.961797930922495,0.28783482516405845,-1.3616892815411605,-0.896756582823233,0.0
-0.06502224953585811,-0.05569521869706404,-1.9857455381861104,-0.5623952825156076,1.4633026611155846,0.0
-0.4804870032914662,0.7043050692531506,1.3283742135723355,1.665053183388333,-0.4080477834332269,1.0
0.5967967968547002,-0.4353854448443843,-0.13741655434276964,0.9178676677116128,2.171715686778007,0.0
-0.32198005858642936,-2.098728518201045,0.12382124098937156,-0.5219302522554702,0.6030665771995941,1.0
-0.01358154007320807,-0.05153939973841372,-0.04025468509635586,0.02625574078241143,-0.02468742417639538,0.0
-0.747853166291217,1.943504399344413,-0.410720079328449,0.37474697817639624,-0.9258250692035557,1.0
-0.733899677088628,1.326003781731049,0.723898145183469,0.20509312809471297,-0.2346684578138352,1.0
-0.01358154007320807,-0.05153939973841372,-0.04025468509635586,0.02625574078241143,-0.02468742417639538,1.0
-0.01358154007320807,-0.05153939973841372,-0.04025468509635586,0.02625574078241143,-0.02468742417639538,1.0
-0.01358154007320807,-0.05153939973841372,-0.04025468509635586,0.02625574078241143,-0.02468742417639538,1.0
0.7183854913623066,-1.0731743174780024,-0.6632040073858969,-0.6043392234868092,1.0901437351000172,0.0
2.34862342903179,-1.5834744083543772,0.039760595516676156,-2.1000162660806803,0.6047846881682373,0.0
-0.3315144148853759,1.2771803196469438,-2.794220217249318,-0.24676622466884401,-0.24832900196693147,1.0
-1.0378693418835732,1.572490940972412,-0.688027845674817,1.4966065982619363,-0.6087218911765698,1.0
-0.03007217095560819,1.8995142164608276,0.445991415675149,1.7102342724232953,-1.899410914410533,1.0
-1.2225973088462025,1.5550643978660597,-2.3363434153243228,0.6171354032229568,-1.2344912330900055,1.0
0.5764967774257562,0.95367104377033,-1.2864791784970324,-0.7362079251957593,1.377749229990591,0.0
-0.01358154007320807,-0.05153939973841372,-0.04025468509635586,0.02625574078241143,-0.02468742417639538,1.0
-1.056322997566246,0.4339609413711612,-0.2886664806999278,1.7039260155390394,2.1353824246258974,1.0
0.635861244681328,-0.5589019631523885,-0.5984204740602526,-0.5589224731736231,0.4240547904917628,0.0
-1.9798126802142415,1.3888471049171203,0.4267239328651564,1.0787861038254893,-0.676666641683462,1.0
-0.01358154007320807,-0.05153939973841372,-0.04025468509635586,0.02625574078241143,-0.02468742417639538,0.0
-0.9467229609909898,1.2849192496075097,-0.32168280669975835,-0.16400930670165081,-1.232289995280475,1.0
-0.01358154007320807,-0.05153939973841372,-0.04025468509635586,0.02625574078241143,-0.02468742417639538,1.0
0.5346108119411432,0.011376260266924369,-2.525931130764717,-1.489849200458216,0.042400410801680034,0.0
0.9368321872605672,-0.4123886681089752,-1.5312079642129084,-1.579746992009775,1.999148547868867,0.0
-1.8652674674989034,1.5311186170073507,-0.04552003047458633,-0.17218844231916958,-1.2833213209595478,0.0
-0.3859854143696243,0.023725592823680176,-0.4032596237041064,-0.14563491101111065,0.4352438668273093,1.0
-0.01358154007320807,-0.05153939973841372,-0.04025468509635586,0.02625574078241143,-0.02468742417639538,0.0
-0.01358154007320807,-0.05153939973841372,-0.04025468509635586,0.02625574078241143,-0.02468742417639538,1.0
0.7183305492288362,1.1446409945346727,0.9464354741540565,-0.27977815120276356,-0.07312744312479241,1.0
-0.5040703175642355,0.8703726385835701,-1.4369130850159237,1.1770957352629017,-2.16235261954438,1.0
0.3434026196989975,0.7038218103424607,1.4868926082003109,0.9565635021870998,-0.09770334877819385,1.0
-2.2332223347510367,-0.8021602052794862,0.4764948276120577,1.9343128795569653,-0.922545514413845,1.0
0.9443053879257085,-0.20810615333221313,0.41024000846719005,-1.002970450483834,1.4930582392670773,0.0
-0.1943450339291874,-1.317807110417595,2.2740382218794912,-0.6278474674297596,-0.1101588449328892,1.0
-0.01358154007320807,-0.05153939973841372,-0.04025468509635586,0.02625574078241143,-0.02468742417639538,1.0
-0.01358154007320807,-0.05153939973841372,-0.04025468509635586,0.02625574078241143,-0.02468742417639538,0.0
-0.01358154007320807,-0.05153939973841372,-0.04025468509635586,0.02625574078241143,-0.02468742417639538,1.0
-0.01358154007320807,-0.05153939973841372,-0.04025468509635586,0.02625574078241143,-0.02468742417639538,1.0
-0.01358154007320807,-0.05153939973841372,-0.04025468509635586,0.02625574078241143,-0.02468742417639538,1.0
0.24498587099437077,-1.55836499326054,0.26985683828577517,-0.28761844611743503,1.432604258156318,0.0
-0.01358154007320807,-0.05153939973841372,-0.04025468509635586,0.02625574078241143,-0.02468742417639538,1.0
-0.01358154007320807,-0.05153939973841372,-0.04025468509635586,0.02625574078241143,-0.02468742417639538,0.0
-0.01358154007320807,-0.05153939973841372,-0.04025468509635586,0.02625574078241143,-0.02468742417639538,1.0
1.0920061461714128,-0.9373461178906278,-1.6361839088927153,-0.47556015535784163,1.6801211986157296,0.0
-1.2543427982892301,-2.22508615332048,2.0568873396195557,-0.4926015960076827,0.06776913557102493,1.0
-1.2187529308557394,0.8151986917712745,-1.7621132215526887,-0.027848625480947017,0.24651590995854955,1.0
-0.16826324914122168,-1.0548982906379756,0.08938096177931265,-0.26441203947248937,1.643167332559087,0.0
1.2208170143383907,0.46591031924643156,-0.1281807719577934,-0.7231572725093893,-0.7284217800075133,0.0
-0.7768097982124733,-1.4566458886805491,0.23821230735350044,1.7053440723884472,-0.10551858991231931,1.0
2.6604157340897414,-0.2025892110748326,-0.1722390689725042,-0.7442706517497505,1.1511089286411313,0.0
1.272512668908537,-0.030222527308539127,-0.7685623197652559,0.22689692867003636,2.2805823780873706,0.0
1.4826371357587687,-2.4133749230051484,1.3453308188972106,-2.4532069998712984,2.144567150656956,0.0
-0.0523576919589075,-0.4360295383783554,-0.8134728278840268,1.0685009226433018,-0.526073257607404,1.0
-0.01358154007320807,-0.05153939973841372,-0.04025468509635586,0.02625574078241143,-0.02468742417639538,1.0
-0.6156387791117928,1.3141218440576148,-1.459604791225967,-0.4350288746679297,0.03691514597578687,1.0
-0.01358154007320807,-0.05153939973841372,-0.04025468509635586,0.02625574078241143,-0.02468742417639538,1.0
1.315379011854971,-1.2698778376776125,0.6955536698980481,-0.7147368998260718,0.2579588408061574,0.0
-0.11971644397231702,0.3933217356580058,-0.6608860729482885,-0.7405953763252114,1.1460587137472518,1.0
0.13465475046355355,0.9104569908614968,0.07028995219980508,-0.36359414107087706,-0.12198939566926535,1.0
-0.8363603196286507,-1.6400031666092745,-0.01687475685819802,0.05145938842962836,0.4094480301384666,1.0
0.036449819000099894,0.2372633021052733,-0.9699563628435159,-1.2555139894108118,-0.21598782677258227,1.0
0.3085688991190503,1.7354298443393927,-0.5861792699328361,0.20439761419755922,-0.4671762217933565,0.0
1.5350050705613478,0.11417658541024028,-1.8164883259712261,-2.220127975160512,1.2408287876224315,0.0
-0.27927094956360066,1.0828341513424777,-0.6769683270090481,-0.09731978290874435,-0.3874153111573255,1.0
0.39628980471523795,-1.8162928810447794,0.42853174990585025,0.21614258585774054,-1.0308196056730918,1.0
1.9064477228023238,-0.1623909175763663,0.11743752790150787,-0.690264241586742,0.177879495819388,0.0
0.06785267757769933,1.293220859404927,-0.3473155435107606,-0.09769907536444973,-0.7476598653378301,1.0
0.9287109624858532,0.861368303258157,-0.33881747585567457,-0.40777245013876134,-1.1284844251410955,0.0
-1.1212319113283202,1.511992511313272,-0.621774838795488,0.786888651763546,-0.38916348230117864,1.0
1.512195096947295,-0.8652348403433961,0.1232226139085907,-1.530135108887092,-0.24434422625690735,0.0
-2.004699929935294,-1.2103645636555678,0.9714518668553985,0.2278716850734626,0.07789335137359184,1.0
0.47046678223251515,-0.24527957765548755,2.163842758354304,0.3269784077113996,-1.0615450085094755,1.0
-0.0925230608622974,0.46784204166222704,-1.1900905889893778,0.976101109454752,-0.5180583395824644,1.0
-0.06369206260604929,0.2725354783392548,2.1442495541537174,-0.13996104670831636,-0.5652070019737498,1.0
-0.01358154007320807,-0.05153939973841372,-0.04025468509635586,0.02625574078241143,-0.02468742417639538,0.0
-0.27128400551403253,-0.32608035965993454,-1.587151021929207,-1.2094278376473868,1.1061014933297195,0.0
-0.4168523670659624,1.5177170780778955,-0.9003551142425945,-1.6491056437857339,2.318712594817656,0.0
1.0251039817161443,-0.3157670211868463,-0.0914382029712771,-1.571651615973576,-0.2967746719687208,0.0
-1.0711082491252057,0.09455522340176525,-0.11098302546359239,-0.17280093616333828,0.6630564918188846,1.0
-1.3953407786003165,-0.4248344460495011,0.7184958624329366,-0.3391259808644686,-0.43315092864582727,1.0
-1.047390094583555,1.8053108056950764,-0.9448765612387453,0.9771439570606607,-1.704082636988947,1.0
1.6050367757969366,0.4621717135165744,-1.7592877534223106,-0.20307173065657608,-1.0053746515801836,0.0
-0.0851047031572279,-0.702863259384184,1.1797842755085177,0.6889985944508842,-0.8343273690258136,1.0
1.1827830187532695,-0.3765979832618499,0.5172751993997485,-1.0317413899173589,0.7015879487494336,0.0
-1.0520525057661774,-1.7410472785694657,-0.1258047629629554,1.2336796566185615,-1.5751683516994366,1.0
-0.01358154007320807,-0.05153939973841372,-0.04025468509635586,0.02625574078241143,-0.02468742417639538,0.0
0.007399772313504238,0.5982530048273057,-0.07464091074973866,0.045751585894512364,0.6058727148553099,1.0
-2.8705388651409156,0.3464707145071072,0.5347573218011891,1.3085015941641815,-1.913272859213488,1.0
1.6402782038334176,-1.9708669498171916,0.273724242459822,-1.5543447842156353,0.8396675575652791,0.0
-0.7356206024997076,1.0902611068920987,0.11127866010318202,1.020336314520758,-1.5353438035762261,1.0
1.2848370073509163,0.2352546755100225,-1.7183863758664175,-0.5640570704757669,0.6351820095713585,0.0
-0.6196288407462985,-0.13717630250935964,2.0840533255058755,-0.10440069185478812,-0.11280450075241162,1.0
-0.01358154007320807,-0.05153939973841372,-0.04025468509635586,0.02625574078241143,-0.02468742417639538,1.0
-0.01358154007320807,-0.05153939973841372,-0.04025468509635586,0.02625574078241143,-0.02468742417639538,0.0
-0.01358154007320807,-0.05153939973841372,-0.04025468509635586,0.02625574078241143,-0.02468742417639538,0.0
0.07857029941193373,-1.7378280240355788,1.452411940891016,-0.636641401158707,-0.18222134742885424,1.0
-1.4288106546306278,-1.6676362800731956,0.3786912840255478,-0.6398131554208364,0.24070492062470442,1.0
-1.6860618840372825,-0.6233379064086745,2.294532820074043,2.318578100862656,-1.403322029592915,1.0
-1.1988724566153632,0.9707445480575292,0.4082700115425465,1.2943934130251786,0.07162555767051115,1.0
1.0110214752110112,0.838838255627679,-1.4839472699405125,1.3262078441127936,0.719157907113794,1.0
-1.1561171737815163,1.037891368033395,0.2745563906689622,2.01787928626329,0.1694206180279761,1.0
-0.01358154007320807,-0.05153939973841372,-0.04025468509635586,0.02625574078241143,-0.02468742417639538,1.0
-0.21833606819894452,-1.3439273879858888,0.9757744758800426,-1.71674998427929,0.8006183232443583,0.0
-0.24464597551894224,0.6230823668978488,0.8640696480392347,2.9056400387594365,-1.4739781555579543,1.0
0.23951374412791088,0.2090302727510018,-1.109167446538724,-1.4869781759521234,1.6138762193647596,0.0
-0.01358154007320807,-0.05153939973841372,-0.04025468509635586,0.02625574078241143,-0.02468742417639538,1.0
1.332498217217446,1.3394293030246347,-1.0530469731592973,-0.1673688910730332,-1.3582626915673996,0.0
-0.19498713771457798,1.6869666972499304,0.6350412635783546,0.12123764273732664,-0.580457161072592,1.0
-8.00807443036764e-05,-1.1399303402867174,-0.0767976700345977,-1.6411213837065899,1.1662571635747654,0.0
-0.01358154007320807,-0.05153939973841372,-0.04025468509635586,0.02625574078241143,-0.02468742417639538,0.0
0.5402082763322252,0.17983997828419473,0.26817823184368894,0.2976757228564202,0.3561142241363248,0.0
-0.01358154007320807,-0.05153939973841372,-0.04025468509635586,0.02625574078241143,-0.02468742417639538,1.0
-1.411513676123653,-0.09827298960175612,1.7869384974908096,0.056029657141339305,-1.0331962425170589,1.0
1.624252566734507,-0.025372184051004314,-0.47278163584279076,-1.2386344908344198,-0.6006862251406897,0.0
-0.01358154007320807,-0.05153939973841372,-0.04025468509635586,0.02625574078241143,-0.02468742417639538,1.0
0.6516964788713487,-0.3161103078407384,-0.7398889935763979,-2.573496181931047,2.09802615431908,0.0
-0.2835961989615338,-0.8893137046191859,1.1341409536008538,0.32677412826444474,-0.4376531762209802,1.0
-1.8326829364617796,0.8898465799821786,1.4925474940163317,1.2657960148946517,-1.8016538758868068,1.0
0.35854733620939366,0.9218158785618916,-0.6623066489119515,-0.3905022447376599,-1.3238009119101306,1.0
0.9327424964125546,-0.8164438315393692,-0.9125571564574226,-1.7699773770396987,1.4942489849017808,1.0
-0.2191492547769671,0.8243504221447395,-0.9556800251872265,1.7286881179199005,-1.256953855819717,1.0
-0.01358154007320807,-0.05153939973841372,-0.04025468509635586,0.02625574078241143,-0.02468742417639538,1.0
-0.1676566922616037,1.7864003301485483,0.18144275168967533,1.1166628600173065,-0.9741260523895424,1.0
-0.01358154007320807,-0.05153939973841372,-0.04025468509635586,0.02625574078241143,-0.02468742417639538,1.0
0.5590808916577005,0.533615601659086,0.3826400072277987,-0.5948890277782087,-0.3505293021430689,1.0
0.6964678499674611,-0.7978973095031374,-0.10466976354972264,-1.0719906775404786,0.06089173817791837,0.0
-0.03500025195242008,1.4939298705186528,-0.05701549376289497,0.15623141848866476,-0.3290649233747762,1.0
